,Employee ID,Name,Email Address,Phone No.,Gender,City,Department,Joining Date,Last Review Date,Salary (INR),Monthly Revenue,Is Active?,Performance Rating,Product Sold,Units_Sold,Discount %
497,EMP7798,Priya Pillai,,4051665451,Unknown,Mumbai,Finance,2023-06-06,2020-01-11,77878.0,20623.53,Active,3.0,Laptop,232.0,30.0
498,EMP9222,Rohit Rao,rohit.rao@gmail.com,4976987313,Male,Kolkata,Finance,2024-03-15,2022-02-21,152128.0,2930.66,Active,3.0,Headphones,496.0,37.0
499,EMP6927,Pooja Malhotra,pooja.malhotra@gmail.com,0811556260,Male,Hyderabad,Operations,2021-08-28,2023-10-26,107233.0,891.16,Inactive,3.0,Monitor,455.0,41.0
500,EMP7061,Suresh Verma,suresh.verma@gmail.com,,Female,Lucknow,Marketing,2022-01-17,2021-07-27,68747.0,25109.35951219512,Active,3.0,Monitor,171.0,8.0
501,EMP1276,Arjun Kumar,arjun.kumar@company.in,6205459671,Other,Kolkata,Marketing,,2022-03-15,47686.0,35351.94,Active,4.0,Mobile,419.0,37.0
502,EMP5215,Sneha Rao,sneha.rao@yahoo.com,5493296685,Female,Ahmedabad,HR,2020-01-14,2022-07-03,112994.22453222453,28857.43,Active,1.0,Tablet,258.0,56.0
503,EMP2790,Sneha Patel,sneha.patel@yahoo.com,8726247317,Female,Jaipur,Sales,2024-03-23,2022-09-21,130130.0,8649.54,Active,3.0,Monitor,152.0,3.0
504,EMP6953,Meera Sharma,,0208019290,Female,Chennai,Engineering,2020-03-07,2023-03-18,70443.0,17750.55,Active,2.0,Laptop,192.0,51.0
505,EMP3283,Kiran Kumar,kiran.kumar@outlook.com,8633302126,Female,Mumbai,Operations,2020-05-31,2020-11-19,62035.0,4314.73,Inactive,3.0,Smartwatch,370.0,50.0
507,EMP7399,Priya Das,priya.das@yahoo.com,8384887638,Male,Kolkata,Sales,2021-05-02,2021-01-04,182975.0,42561.37,Inactive,2.0,Speaker,402.0,32.0
508,EMP4197,Aditya Sharma,aditya.sharma@yahoo.com,0119391038,Female,Pune,HR,2021-05-13,2020-04-30,51493.0,36000.35,Active,4.0,Mobile,478.0,50.0
509,EMP9680,Pooja Bose,pooja.bose@company.in,7659916247,Other,Jaipur,Marketing,2021-01-22,2020-01-15,123311.0,25109.35951219512,Active,5.0,Speaker,314.0,43.0
510,EMP4270,Deepa Malhotra,deepa.malhotra@gmail.com,,Male,Bangalore,Operations,2023-03-08,2023-02-11,133036.0,29961.31,Active,1.0,Tablet,104.0,51.0
512,EMP8206,Rahul Bose,rahul.bose@gmail.com,3455812236,Female,Pune,Finance,2022-01-05,2022-05-10,178112.0,1466.83,Inactive,3.0,Speaker,489.0,34.0
513,EMP6597,  Aditya Mehta  ,aditya.mehta@yahoo.com,9502097002,Other,Kolkata,Finance,2023-08-22,2023-10-07,117535.0,19130.63,Active,4.0,Camera,228.0,30.0
514,EMP4546,Vikram Reddy,vikram.reddy@outlook.com,9128965999,Female,Hyderabad,Engineering,2020-07-06,2022-08-31,38681.0,40458.1,Active,1.0,Speaker,198.0,22.0
515,EMP2527,Kiran Shah,kiran.shah@company.in,5280988516,Female,Hyderabad,HR,2021-01-10,2022-11-05,151403.0,5856.81,Active,2.0,Laptop,337.0,17.0
516,EMP6049,Rahul,rahul@gmail.com,,Male,Kolkata,HR,2020-07-03,2020-11-24,193933.0,2177.14,Inactive,4.0,Camera,449.0,6.0
517,EMP9063,Neha Singh,neha.singh@gmail.com,,Male,Pune,Marketing,2023-06-18,2021-04-03,114213.0,38584.01,Inactive,4.0,Mobile,475.0,51.0
518,EMP1504,Meera Malhotra,meera.malhotra@company.in,3268424508,Male,Unknown,Marketing,2023-01-26,2024-12-03,194327.0,7551.53,Inactive,2.0,Laptop,478.0,35.0
519,EMP6209,Vikram Gupta,vikram.gupta@hotmail.com,3099384253,Female,Lucknow,Marketing,2024-01-29,2023-09-20,126742.0,32431.04,Inactive,3.0,Monitor,254.0,37.0
520,EMP7077,Lakshmi Malhotra,lakshmi.malhotra@company.in,9582819022,Female,Lucknow,Operations,2020-10-08,2021-01-19,146142.0,16744.23,Active,1.0,Headphones,390.0,33.0
521,EMP8920,  Rajesh Pillai  ,rajesh.pillai@hotmail.com,1378765530,Male,Unknown,HR,2021-11-24,2020-01-16,47341.0,5250.88,Inactive,4.0,Camera,416.0,30.0
522,EMP9160,  Rajesh Malhotra  ,rajesh.malhotra@gmail.com,3208652377,Female,Kolkata,Engineering,2022-08-16,2020-06-05,189967.0,40856.91,Active,3.0,Laptop,247.0,43.0
523,EMP5346,Divya Gupta,divya.gupta@hotmail.com,7888975358,Male,Hyderabad,Engineering,2021-07-23,2022-03-05,175431.0,25109.35951219512,Inactive,3.0,Mobile,247.0,10.0
524,EMP7831,Meera Rao,meera.rao@yahoo.com,4999827950,Male,Mumbai,Marketing,2020-05-12,2020-09-06,112994.22453222453,34943.56,Active,5.0,Monitor,310.0,45.0
525,EMP9151,Siddharth Rao,siddharth.rao@outlook.com,8416169284,Male,Lucknow,Operations,2020-12-07,2020-03-27,139017.0,49011.35,Active,5.0,Tablet,74.0,43.0
526,EMP7341,Aarav Das,aarav.das@yahoo.com,4530693588,Male,Bangalore,HR,2020-03-14,2024-01-04,157423.0,45297.65,Active,3.0,Camera,219.0,30.0
527,EMP4586,Arjun Singh,arjun.singh@company.in,2942095481,Female,Bangalore,Marketing,2023-12-13,2021-11-13,80210.0,46754.43,Inactive,4.0,Smartwatch,338.0,10.0
528,EMP3451,Deepa Pandey,deepa.pandey@yahoo.com,8039662038,Female,Chennai,Operations,2023-09-13,2020-01-26,112994.22453222453,17228.33,Active,5.0,Headphones,176.0,8.0
529,EMP9295,Aarav Chopra,aarav.chopra@yahoo.com,6259062003,Male,Kolkata,HR,2024-02-01,2022-07-06,152323.0,10838.86,Active,5.0,Smartwatch,307.0,16.0
530,EMP2109,  Deepa Gupta  ,deepa.gupta@gmail.com,6750762799,Female,Hyderabad,Engineering,2023-07-08,2020-06-09,112994.22453222453,13286.6,Active,2.0,Tablet,235.0,51.0
531,EMP2924,Kiran Nair,kiran.nair@gmail.com,2436258542,Female,Ahmedabad,Finance,2020-07-19,2021-05-06,47186.0,28759.23,Active,2.0,Smartwatch,499.0,56.0
533,EMP1618,Rajesh Das,,9296222927,Male,Lucknow,HR,2022-07-08,2021-09-25,75860.0,47382.94,Active,3.0,Headphones,71.0,3.0
534,EMP7868,Meera Verma,meera.verma@yahoo.com,8225120734,Male,Hyderabad,Sales,2020-02-28,2020-10-22,123837.0,36264.87,Active,1.0,Mobile,244.0,26.0
535,EMP8925,Sneha Verma,sneha.verma@company.in,3044836085,Male,Kolkata,Marketing,2020-04-21,2021-03-24,36961.0,20785.67,Active,3.0,Camera,277.0,30.0
536,EMP1081,  Priya Kumar  ,priya.kumar@hotmail.com,3543788260,Female,Pune,Marketing,2023-05-25,2023-03-02,112994.22453222453,46780.6,Active,2.0,Speaker,294.0,55.0
537,EMP6618,Sneha Pandey,sneha.pandey@hotmail.com,3393049366,Female,Chennai,Finance,2020-11-02,,128490.0,25109.35951219512,Active,2.0,Smartwatch,9.0,37.0
538,EMP4389,Kiran Sharma,kiran.sharma@yahoo.com,,Male,Ahmedabad,Finance,2022-12-04,2022-11-24,86277.0,34849.12,Inactive,1.0,Tablet,296.0,5.0
539,EMP2986,Rohit Gupta,rohit.gupta@outlook.com,1856724380,Male,Kolkata,Engineering,2020-03-18,2023-12-23,146699.0,3877.74,Active,3.0,Tablet,311.0,18.0
540,EMP8905,Neha Joshi,neha.joshi@company.in,8263982146,Female,Chennai,Operations,2023-04-17,2022-07-03,169681.0,19171.9,Inactive,4.0,Speaker,0.0,51.0
541,EMP9877,  Divya Mehta  ,divya.mehta@outlook.com,0220509386,Female,Chennai,Operations,2021-02-09,2023-06-02,99335.0,31490.26,Active,4.0,Tablet,279.0,24.0
542,EMP4892,Priya Pillai,priya.pillai@gmail.com,4505444713,Unknown,Pune,HR,2022-05-03,2021-03-08,160397.0,41140.36,Active,3.0,Laptop,449.0,53.0
543,EMP8311,"Chopra, Priya",chopra.priya@outlook.com,,Male,Lucknow,Operations,2022-07-18,2023-05-16,168482.0,31617.45,Active,3.0,Tablet,342.0,38.0
545,EMP2475,Siddharth Malhotra,siddharth.malhotra@yahoo.com,6225179086,Male,Delhi,Engineering,2023-02-19,2023-08-28,162428.0,4046.38,Active,4.0,Camera,177.0,1.0
547,EMP6025,Deepa Sharma,deepa.sharma@yahoo.com,9488218849,Female,Hyderabad,HR,2020-07-25,2020-11-25,197100.0,4571.96,Active,4.0,Speaker,247.0,6.0
548,EMP5982,Suresh Joshi,suresh.joshi@company.in,8877190659,Male,Chennai,Finance,2024-04-11,2023-08-27,72576.0,22076.31,Active,3.0,Mobile,169.0,31.0
549,EMP9937,Rahul Das,rahul.das@outlook.com,0167930148,Male,Lucknow,Operations,2024-04-29,2021-09-30,35132.0,28310.15,Inactive,5.0,Mobile,309.0,30.0
550,EMP7931,Rajesh,rajesh@gmail.com,0848729758,Unknown,Bangalore,Operations,2023-09-19,2021-01-20,81416.0,30306.15,Active,3.0,Smartwatch,333.0,25.0
551,EMP7352,"Bose, Arjun",bose.arjun@company.in,,Female,Delhi,Sales,2021-09-01,2020-10-05,185362.0,11239.43,Active,5.0,Mobile,442.0,9.0
552,EMP1672,Sneha Verma,sneha.verma@gmail.com,8842163090,Male,Bangalore,Engineering,2023-06-20,2021-12-25,112994.22453222453,38236.39,Active,5.0,Tablet,293.0,17.0
553,EMP7729,Vikram Reddy,vikram.reddy@gmail.com,0243765456,Female,Ahmedabad,Operations,2020-11-27,2022-07-06,77026.0,14602.54,Active,2.0,Monitor,137.0,31.0
554,EMP9598,Rahul Rao,rahul.rao@hotmail.com,,Female,Jaipur,Finance,2020-01-24,2022-08-19,44625.0,25109.35951219512,Active,4.0,Headphones,0.0,28.0
555,EMP4643,  Pooja Iyer  ,pooja.iyer@hotmail.com,9060078068,Female,Bangalore,Sales,2024-03-22,2022-04-12,102539.0,49948.11,Inactive,3.0,Laptop,238.0,55.0
556,EMP9818,Ananya Shah,ananya.shah@yahoo.com,4116597263,Female,Ahmedabad,HR,,2023-04-06,112994.22453222453,37960.14,Active,1.0,Speaker,75.0,34.0
557,EMP3855,Sneha Iyer,sneha.iyer@hotmail.com,3595205610,Unknown,Hyderabad,Operations,2022-03-25,2023-01-26,126412.0,24136.28,Inactive,5.0,Tablet,490.0,12.0
558,EMP2821,"Rao, Divya",rao.divya@yahoo.com,1775123959,Male,Kolkata,Operations,2024-04-10,,101734.0,37038.22,Inactive,3.0,Camera,247.0,30.0
559,EMP7059,Suresh Sharma,suresh.sharma@company.in,4521182379,Male,Lucknow,Engineering,2024-04-20,2021-09-29,34570.0,28482.96,Active,5.0,Monitor,334.0,29.0
561,EMP3808,Suresh Malhotra,suresh.malhotra@gmail.com,2097023164,Male,Pune,Finance,2020-12-17,2022-04-21,54030.0,21211.45,Active,2.0,Monitor,295.0,37.0
562,EMP6751,Divya Kumar,divya.kumar@company.in,6071748113,Female,Pune,Engineering,2022-08-19,2023-02-05,132638.0,34349.28,Inactive,4.0,Tablet,357.0,51.0
563,EMP5807,"Iyer, Arjun",,0424624561,Male,Chennai,Marketing,2020-02-23,2023-12-28,112994.22453222453,25109.35951219512,Active,3.0,Tablet,299.0,14.0
565,EMP6132,Pooja Kumar,pooja.kumar@hotmail.com,5756766708,Female,Lucknow,HR,2023-03-04,2023-01-17,127933.0,33668.92,Inactive,1.0,Smartwatch,333.0,38.0
566,EMP6241,"Iyer, Pooja",iyer.pooja@outlook.com,9518023806,Female,Chennai,HR,,2021-08-20,88591.0,29788.7,Inactive,3.0,Headphones,478.0,14.0
567,EMP1894,  Kiran Patel  ,kiran.patel@company.in,,Male,Delhi,Sales,2020-03-27,2020-01-08,147299.0,12331.44,Active,3.0,Tablet,4.0,4.0
568,EMP5949,Sneha Rao,sneha.rao@hotmail.com,9639382761,Female,Kolkata,Finance,2023-01-20,2023-10-03,175520.0,6158.98,Active,2.0,Speaker,247.0,38.0
569,EMP7161,Kiran Mishra,kiran.mishra@company.in,,Female,Hyderabad,Finance,2023-01-11,2023-12-13,132373.0,14880.21,Inactive,5.0,Smartwatch,481.0,42.0
571,EMP8253,Deepa Singh,deepa.singh@yahoo.com,3899204573,Male,Mumbai,Finance,2020-03-12,2020-04-10,74135.0,25142.79,Inactive,2.0,Mobile,247.0,6.0
574,EMP8401,Deepa Das,deepa.das@gmail.com,7942007494,Male,Bangalore,Finance,2021-07-30,2022-12-29,128626.0,41609.66,Active,5.0,Camera,485.0,16.0
576,EMP9805,Siddharth Gupta,siddharth.gupta@outlook.com,2884318848,Female,Unknown,Finance,2021-05-09,2022-10-31,122774.0,25621.22,Inactive,5.0,Monitor,121.0,37.0
578,EMP4741,Deepa Rao,deepa.rao@outlook.com,6022939469,Other,Chennai,Marketing,2022-05-01,2021-01-23,27734.0,20075.69,Active,1.0,Mobile,406.0,11.0
579,EMP9171,Vikram Nair,vikram.nair@outlook.com,1687339500,Female,Hyderabad,Sales,2020-10-01,2024-04-13,130010.0,25109.35951219512,Active,5.0,Mobile,50.0,50.0
581,EMP1821,Suresh Das,suresh.das@hotmail.com,8208121913,Unknown,Lucknow,Sales,2020-06-16,2023-03-03,78545.0,16052.1,Active,3.0,Mobile,247.0,13.0
582,EMP8548,Siddharth Mehta,siddharth.mehta@gmail.com,,Unknown,Ahmedabad,Engineering,2021-06-24,2021-12-23,78973.0,4219.65,Active,4.0,Mobile,417.0,33.0
583,EMP4641,Sneha Sharma,sneha.sharma@yahoo.com,6519941013,Male,Pune,Sales,2022-02-08,2023-03-21,128546.0,19445.11,Active,4.0,Laptop,316.0,18.0
585,EMP4700,"Mishra, Rajesh",mishra.rajesh@yahoo.com,,Female,Chennai,HR,2022-05-06,2020-03-15,165536.0,37483.69,Inactive,3.0,Speaker,495.0,2.0
586,EMP5310,Rahul Malhotra,rahul.malhotra@yahoo.com,6121203843,Other,Pune,Operations,2024-02-03,2022-12-26,116843.0,25109.35951219512,Active,2.0,Headphones,450.0,51.0
587,EMP5919,Vikram Verma,vikram.verma@company.in,1364424936,Male,Chennai,Marketing,2023-02-20,2020-03-16,60764.0,39588.66,Inactive,5.0,Laptop,247.0,19.0
588,EMP6761,Ananya Das,ananya.das@company.in,,Male,Ahmedabad,HR,2024-01-11,2021-05-24,37292.0,41152.28,Active,1.0,Camera,61.0,1.0
591,EMP4091,Ananya Joshi,ananya.joshi@hotmail.com,,Female,Kolkata,Marketing,2023-11-21,,38792.0,18384.67,Active,1.0,Mobile,247.0,15.0
592,EMP8768,Divya Reddy,divya.reddy@company.in,2991406884,Male,Mumbai,Engineering,2022-01-02,2022-04-01,45748.0,10643.39,Active,5.0,Speaker,385.0,52.0
593,EMP4428,Meera Iyer,meera.iyer@hotmail.com,3000413211,Unknown,Kolkata,Sales,2023-05-08,2022-02-06,112994.22453222453,24182.75,Active,4.0,Laptop,243.0,24.0
596,EMP3183,Pooja Sharma,pooja.sharma@outlook.com,2041231905,Male,Mumbai,Sales,2023-12-19,2023-12-13,81384.0,18875.96,Inactive,5.0,Smartwatch,325.0,9.0
597,EMP4368,Pooja Singh,pooja.singh@yahoo.com,1094416423,Male,Chennai,Sales,2021-02-06,2022-08-20,149940.0,44767.63,Active,3.0,Tablet,24.0,56.0
598,EMP8215,Kavya Sharma,kavya.sharma@yahoo.com,5003342342,Female,Delhi,HR,2020-02-12,2020-08-15,104972.0,25109.35951219512,Active,5.0,Mobile,452.0,50.0
599,EMP5635,Arjun Mishra,arjun.mishra@outlook.com,1896164236,Female,Kolkata,HR,2024-03-21,2022-10-02,106291.0,25109.35951219512,Active,4.0,Speaker,289.0,5.0
